,Filename,Result#1_n,Result#1_Name,Result#1_Probability,Result#2_n,Result#2_Name,Result#2_Probability,Result#3_n,Result#3_Name,Result#3_Probability,Result#4_n,Result#4_Name,Result#4_Probability,Result#5_n,Result#5_Name,Result#5_Probability
130,eZOixM83.png,n09229709,bubble,0.8949474096298218,n03443371,goblet,0.00043777289101853967,n07892512,red_wine,0.0004296253027860075,n03544143,hourglass,0.00040172587614506483,n03920288,Petri_dish,0.0003453824028838426
131,emEWx4JF.png,n03661043,library,0.037253521382808685,n04404412,television,0.03409865126013756,n06359193,web_site,0.033967483788728714,n02791270,barbershop,0.029460633173584938,n03814639,neck_brace,0.026269609108567238
132,f1B2hShN.png,n09332890,lakeside,0.6900663375854492,n02782093,balloon,0.0280732624232769,n09468604,valley,0.01948784850537777,n02859443,boathouse,0.013169593177735806,n02980441,castle,0.007636327296495438
133,f59DwMeQ.png,n09428293,seashore,0.6828577518463135,n09421951,sandbar,0.19940313696861267,n04136333,sarong,0.004532111808657646,n04371774,swing,0.003408630844205618,n04417672,thatch,0.002701252931728959
134,fDVGdljM.png,n02814860,beacon,0.35003533959388733,n03126707,crane,0.262241005897522,n04562935,water_tower,0.07859307527542114,n03240683,drilling_platform,0.04571523144841194,n04044716,radio_telescope,0.017077835276722908
135,fHkWwhPL.png,n02708093,analog_clock,0.43978264927864075,n06794110,street_sign,0.15180324018001556,n04355338,sundial,0.0508171021938324,n03902125,pay-phone,0.03203487768769264,n03355925,flagpole,0.014079736545681953
136,g31rhVzQ.png,n11939491,daisy,0.8016349673271179,n03930313,picket_fence,0.0012628992553800344,n11879895,rapeseed,0.0010977942729368806,n02326432,hare,0.0010682931169867516,n02206856,bee,0.0010544172255322337
137,gx8Ivlr7.png,n03032252,cinema,0.2301797717809677,n04081281,restaurant,0.1391564905643463,n02871525,bookshop,0.07220128178596497,n04443257,tobacco_shop,0.03159415349364281,n02776631,bakery,0.0300400722771883
138,hZFzX6tN.png,n03942813,ping-pong_ball,0.7314895391464233,n02909870,bucket,0.023712774738669395,n03445777,golf_ball,0.01923425681889057,n02877765,bottlecap,0.009727944619953632,n03259280,Dutch_oven,0.004937699995934963
139,iB4bryDl.png,n03032252,cinema,0.44099292159080505,n03661043,library,0.2539920508861542,n02708093,analog_clock,0.010729006491601467,n03355925,flagpole,0.009020389057695866,n02825657,bell_cote,0.0072272601537406445
140,iR11xmm6.png,n09246464,cliff,0.7693428993225098,n09468604,valley,0.08905985206365585,n09193705,alp,0.008604636415839195,n03160309,dam,0.0025943948421627283,n09399592,promontory,0.002031346084550023
141,imyyw77u.png,n09332890,lakeside,0.3993711769580841,n03837869,obelisk,0.23016692698001862,n09193705,alp,0.010141748003661633,n09468604,valley,0.009068417362868786,n03891251,park_bench,0.006248225923627615
142,isiXY0j2.png,n04532670,viaduct,0.6329377889633179,n04311004,steel_arch_bridge,0.009149949997663498,n03933933,pier,0.0052513605915009975,n03160309,dam,0.003613838227465749,n04366367,suspension_bridge,0.002504591131582856
143,j1xXEzjl.png,n02807133,bathing_cap,0.08131103217601776,n04039381,racket,0.06898530572652817,n04355933,sunglass,0.05910194292664528,n03891251,park_bench,0.059032540768384933,n03095699,container_ship,0.043208617717027664
144,j7Xr6qTR.png,n04550184,wardrobe,0.1464518904685974,n02769748,backpack,0.06124459579586983,n03124170,cowboy_hat,0.045754674822092056,n03527444,holster,0.037295419722795486,n02865351,bolo_tie,0.02359163574874401
145,jNBwbjpf.png,n03450230,gown,0.13616600632667542,n04525038,velvet,0.1332916021347046,n03866082,overskirt,0.10208117961883545,n03534580,hoopskirt,0.07966798543930054,n03045698,cloak,0.03831068053841591
146,jWHwn57h.png,n03710637,maillot,0.1933918446302414,n02837789,bikini,0.11992064863443375,n02892767,brassiere,0.07530133426189423,n03188531,diaper,0.06180214136838913,n04584207,wig,0.057218339294195175
147,jWmtaMHD.png,n02782093,balloon,0.061300404369831085,n03595614,jersey,0.039892565459012985,n02841315,binoculars,0.03600325807929039,n04259630,sombrero,0.022103488445281982,n04599235,wool,0.021188044920563698
148,jYXigTxy.png,n04482393,tricycle,0.4959944784641266,n03785016,moped,0.20175448060035706,n03791053,motor_scooter,0.045250050723552704,n03599486,jinrikisha,0.01864091120660305,n02797295,barrow,0.013897082768380642
149,jb2OPpkq.png,n02837789,bikini,0.22621122002601624,n03710721,maillot,0.2190232276916504,n03710637,maillot,0.17839504778385162,n04136333,sarong,0.09454262256622314,n04371430,swimming_trunks,0.06127144768834114
150,jfvtHMHq.png,n09332890,lakeside,0.10753694921731949,n02782093,balloon,0.04672062769532204,n09468604,valley,0.03433020040392876,n04532670,viaduct,0.0341920405626297,n03891251,park_bench,0.031149359419941902
151,jhoN0GAh.png,n02281406,sulphur_butterfly,0.084482841193676,n01828970,bee_eater,0.06635324656963348,n01833805,hummingbird,0.051377370953559875,n02280649,cabbage_butterfly,0.04814325273036957,n03991062,pot,0.04313891381025314
152,kPVkAyrY.png,n02281406,sulphur_butterfly,0.35587331652641296,n12057211,yellow_lady's_slipper,0.09886100143194199,n02219486,ant,0.04972515627741814,n02206856,bee,0.04823959991335869,n12985857,coral_fungus,0.04007543623447418
153,kqFfRw0s.png,n02971356,carton,0.16697466373443604,n03126707,crane,0.15734653174877167,n03032252,cinema,0.038278039544820786,n03661043,library,0.029770182445645332,n03393912,freight_car,0.028180724009871483
154,kyQ2yLJO.png,n03404251,fur_coat,0.7026485800743103,n02963159,cardigan,0.016605237498879433,n03781244,monastery,0.014973162673413754,n03045698,cloak,0.014671139419078827,n04005630,prison,0.013966419734060764
155,lDGCNIdULi.png,n04350905,suit,0.7847744822502136,n04591157,Windsor_tie,0.05461737513542175,n02883205,bow_tie,0.005769170820713043,n10148035,groom,0.005603819619864225,n02963159,cardigan,0.0025958509650081396
156,lbJ9bk0k.png,n02487347,macaque,0.36628925800323486,n03000684,chain_saw,0.056797005236148834,n02492035,capuchin,0.04523249343037605,n02480495,orangutan,0.042045120149850845,n02492660,howler_monkey,0.03734494000673294
157,myOVtxk2.png,n03680355,Loafer,0.4923152029514313,n04350905,suit,0.34980493783950806,n03998194,prayer_rug,0.014990421012043953,n04591157,Windsor_tie,0.01012082677334547,n02883205,bow_tie,0.010080498643219471
158,nI8qfDOzfs.png,n02127052,lynx,0.8440148830413818,n02123159,tiger_cat,0.0019767689518630505,n02123045,tabby,0.0011909789172932506,n02125311,cougar,0.0011320305056869984,n02129604,tiger,0.0009908424690365791
159,nW0D1IyP.png,n09428293,seashore,0.47744905948638916,n09332890,lakeside,0.1581372171640396,n09421951,sandbar,0.15092474222183228,n09399592,promontory,0.02397233247756958,n03947888,pirate,0.0171873290091753
160,nv0a6iSz.png,n02114855,coyote,0.10790582001209259,n02133161,American_black_bear,0.09325725585222244,n02326432,hare,0.09021966904401779,n02018795,bustard,0.06646718084812164,n01807496,partridge,0.04402479529380798
161,nvlANjdbd6.png,n04456115,torch,0.6179261803627014,n02999410,chain,0.017880583181977272,n03347037,fire_screen,0.007672890089452267,n04371774,swing,0.00478990888223052,n09472597,volcano,0.004666705150157213
162,nwsa6vQR.png,n09472597,volcano,0.7514809370040894,n09193705,alp,0.005894898436963558,n04592741,wing,0.005360117647796869,n02782093,balloon,0.0036626665387302637,n09468604,valley,0.003329639555886388
163,oMQIIlkmQs.png,n03000134,chainlink_fence,0.6281810402870178,n04604644,worm_fence,0.04310400038957596,n03457902,greenhouse,0.00487699918448925,n11939491,daisy,0.004427981562912464,n01770081,harvestman,0.003467777045443654
164,oMvb4N1U.png,n09428293,seashore,0.11345729976892471,n02814860,beacon,0.0767764076590538,n09332890,lakeside,0.06437160819768906,n09399592,promontory,0.04481929913163185,n09421951,sandbar,0.04251943156123161
165,oSFm1qls.png,n03126707,crane,0.49528321623802185,n03933933,pier,0.1797662228345871,n04366367,suspension_bridge,0.05470205470919609,n03240683,drilling_platform,0.012034635990858078,n04311004,steel_arch_bridge,0.009343485347926617
166,p1YUESDg.png,n03891251,park_bench,0.13683611154556274,n04604644,worm_fence,0.06683401018381119,n09332890,lakeside,0.05377202853560448,n03792972,mountain_tent,0.04299801588058472,n03792782,mountain_bike,0.028972486034035683
167,p5UHDR4B.png,n02992529,cellular_telephone,0.07042134553194046,n02490219,marmoset,0.041933029890060425,n01739381,vine_snake,0.04027412086725235,n03372029,flute,0.02932826802134514,n01748264,Indian_cobra,0.0236948411911726
168,p5atvZRX.png,n06874185,traffic_light,0.473174512386322,n02930766,cab,0.046562984585762024,n03388043,fountain,0.03769397735595703,n04335435,streetcar,0.03366424888372421,n06794110,street_sign,0.02868691086769104
169,p7AcQyu4.png,n02793495,barn,0.18876659870147705,n03028079,church,0.1481492668390274,n03930313,picket_fence,0.13357704877853394,n09332890,lakeside,0.033649470657110214,n04604644,worm_fence,0.03277423232793808
170,phLN04FA.png,n03126707,crane,0.2021113783121109,n03220513,dome,0.13978007435798645,n02782093,balloon,0.0924300104379654,n03355925,flagpole,0.06441596895456314,n04258138,solar_dish,0.055887371301651
171,png94Aoo.png,n09332890,lakeside,0.22747626900672913,n03873416,paddle,0.03870701044797897,n03240683,drilling_platform,0.019487818703055382,n02018207,American_coot,0.017710184678435326,n02859443,boathouse,0.016981780529022217
172,pqpowjWytV.png,n02071294,killer_whale,0.11049312353134155,n02066245,grey_whale,0.10600882023572922,n02077923,sea_lion,0.07356435805559158,n03388043,fountain,0.04708787798881531,n02132136,brown_bear,0.036953214555978775
173,r8va3t5s.png,n04443257,tobacco_shop,0.30479779839515686,n03461385,grocery_store,0.13263602554798126,n06794110,street_sign,0.07954932749271393,n02776631,bakery,0.04416795074939728,n04149813,scoreboard,0.040631428360939026
174,rTZ2kCFZ.png,n02091244,Ibizan_hound,0.4199375510215759,n02115641,dingo,0.17044484615325928,n03218198,dogsled,0.04967079684138298,n02109961,Eskimo_dog,0.03811115026473999,n02110185,Siberian_husky,0.021316111087799072
175,rsfnjiLK.png,n02977058,cash_machine,0.24516944587230682,n04005630,prison,0.10066201537847519,n04239074,sliding_door,0.07216741889715195,n02791270,barbershop,0.03008957952260971,n04501370,turnstile,0.027435962110757828
176,sIRg3bxV.png,n03933933,pier,0.5104691386222839,n03388043,fountain,0.11897450685501099,n04311004,steel_arch_bridge,0.04232008382678032,n04366367,suspension_bridge,0.03542443737387657,n03344393,fireboat,0.025481563061475754
177,sfk3xiQF.png,n03595614,jersey,0.4335886240005493,n04370456,sweatshirt,0.03781607002019882,n02963159,cardigan,0.023598894476890564,n03814639,neck_brace,0.015232868492603302,n04259630,sombrero,0.014499063603579998
178,st8rpLhL.png,n03759954,microphone,0.05146902799606323,n03494278,harmonica,0.02420741878449917,n03832673,notebook,0.02359369583427906,n04579432,whistle,0.02252311259508133,n03840681,ocarina,0.022374583408236504
179,syEnsfOi.png,n02814860,beacon,0.24767599999904633,n03126707,crane,0.07109478861093521,n03220513,dome,0.06551563739776611,n04562935,water_tower,0.04806618019938469,n02788148,bannister,0.04663050174713135
180,t4bWTXvcYK.png,n04355933,sunglass,0.21655075252056122,n03692522,loupe,0.18401995301246643,n04356056,sunglasses,0.15125827491283417,n01944390,snail,0.02032129466533661,n02174001,rhinoceros_beetle,0.012148325331509113
181,tOdxgRa3.png,n11879895,rapeseed,0.8396403193473816,n03733281,maze,0.008296120911836624,n04465501,tractor,0.007396046072244644,n03445777,golf_ball,0.0056987632997334,n07802026,hay,0.005471519660204649
182,trqsuJYz.png,n09472597,volcano,0.021917320787906647,n02948072,candle,0.014791214838624,n02814860,beacon,0.013703552074730396,n03729826,matchstick,0.013356047682464123,n03126707,crane,0.012065991759300232
183,u7ncOHkN.png,n11879895,rapeseed,0.42986229062080383,n03991062,pot,0.07712645083665848,n03457902,greenhouse,0.03461575508117676,n11939491,daisy,0.03254871070384979,n13044778,earthstar,0.03073657676577568
184,uWqIuxIe.png,n04417672,thatch,0.7710278034210205,n04613696,yurt,0.0030491305515170097,n02859443,boathouse,0.00217623682692647,n03776460,mobile_home,0.0019705104641616344,n09332890,lakeside,0.0008827143465168774
185,ujrogeR3.png,n02963159,cardigan,0.08519858121871948,n04325704,stole,0.07903610914945602,n09468604,valley,0.042114779353141785,n03759954,microphone,0.03176974877715111,n04086273,revolver,0.025844566524028778
186,ukDHdzTk.png,n03000134,chainlink_fence,0.4566587805747986,n04604644,worm_fence,0.23388566076755524,n04366367,suspension_bridge,0.021947043016552925,n03891251,park_bench,0.0052903820760548115,n03457902,greenhouse,0.0051958803087472916
187,uul3ykO7.png,n09193705,alp,0.7620192170143127,n09468604,valley,0.057493846863508224,n04228054,ski,0.004756136331707239,n09246464,cliff,0.0029691809322685003,n09332890,lakeside,0.0018056492554023862
188,uzUpltzR.png,n04467665,trailer_truck,0.17977242171764374,n03976657,pole,0.10806969553232193,n06794110,street_sign,0.03381362557411194,n04044716,radio_telescope,0.03131655976176262,n02445715,skunk,0.026502098888158798
189,uzq8JHcv.png,n03759954,microphone,0.2903500497341156,n03314780,face_powder,0.12091021239757538,n03676483,lipstick,0.08327704668045044,n04584207,wig,0.08320464938879013,n04350905,suit,0.02196083404123783
190,v8BUbM0qzh.png,n03933933,pier,0.1985594481229782,n03160309,dam,0.13923947513103485,n09332890,lakeside,0.08048252016305923,n04456115,torch,0.06456315517425537,n03877472,pajama,0.015750702470541
191,vdTpgLvv.png,n02099712,Labrador_retriever,0.45439186692237854,n02105412,kelpie,0.12019810080528259,n02100236,German_short-haired_pointer,0.04751051217317581,n02093256,Staffordshire_bullterrier,0.017742397263646126,n02107142,Doberman,0.01419839821755886
192,vi109UTc.png,n02814860,beacon,0.21173055469989777,n04347754,submarine,0.08592626452445984,n02782093,balloon,0.05294238030910492,n03126707,crane,0.046244196593761444,n09332890,lakeside,0.027064381167292595
193,vwj2tucD.png,n01833805,hummingbird,0.35630372166633606,n02281406,sulphur_butterfly,0.23743537068367004,n11939491,daisy,0.10046893358230591,n02279972,monarch,0.05213497579097748,n02206856,bee,0.023044055327773094
194,w76UyAAA.png,n03877845,palace,0.3761093318462372,n03781244,monastery,0.2694788873195648,n03788195,mosque,0.029416684061288834,n03126707,crane,0.012916706502437592,n03028079,church,0.010208307765424252
195,wOo8ErAp.png,n12267677,acorn,0.6985073685646057,n12768682,buckeye,0.019138051196932793,n02948072,candle,0.005690273828804493,n07892512,red_wine,0.005398287437856197,n02231487,walking_stick,0.004672485403716564
196,waIStcBU.png,n04371774,swing,0.2151530385017395,n04604644,worm_fence,0.053435806185007095,n03792782,mountain_bike,0.03790398687124252,n03891251,park_bench,0.03741536661982536,n03697007,lumbermill,0.03214941918849945
197,wjEH5Wse.png,n09332890,lakeside,0.8590764999389648,n09468604,valley,0.024876615032553673,n09421951,sandbar,0.006234266795217991,n09399592,promontory,0.004073755815625191,n09193705,alp,0.0032097543589770794
198,xadCi5HBxc.png,n04259630,sombrero,0.3971060514450073,n03124170,cowboy_hat,0.13748960196971893,n04599235,wool,0.026788022369146347,n03594734,jean,0.017050601541996002,n02869837,bonnet,0.01638004742562771
199,xbCT8GYB.png,n03680355,Loafer,0.36018243432044983,n09246464,cliff,0.1980646401643753,n03124043,cowboy_boot,0.08477621525526047,n04120489,running_shoe,0.030414456501603127,n04133789,sandal,0.023508938029408455
