,Filename,Result#1_n,Result#1_Name,Result#1_Probability,Result#2_n,Result#2_Name,Result#2_Probability,Result#3_n,Result#3_Name,Result#3_Probability,Result#4_n,Result#4_Name,Result#4_Probability,Result#5_n,Result#5_Name,Result#5_Probability
128,e6F1B4Nu.png,n02776631,bakery,0.44486984610557556,n04081281,restaurant,0.2890326678752899,n03461385,grocery_store,0.09151862561702728,n02871525,bookshop,0.035248830914497375,n02791270,barbershop,0.015611954033374786
129,eD80tfb0.png,n07614500,ice_cream,0.4593644142150879,n03991062,pot,0.17842476069927216,n03775546,mixing_bowl,0.06049124896526337,n07836838,chocolate_sauce,0.03181801363825798,n04597913,wooden_spoon,0.030147293582558632
130,eZOixM83.png,n09229709,bubble,0.8530747294425964,n01664065,loggerhead,0.0006284760893322527,n04493381,tub,0.0005494954530149698,n03459775,grille,0.00039900775300338864,n03920288,Petri_dish,0.0003961738257203251
131,emEWx4JF.png,n02791270,barbershop,0.24205473065376282,n03063599,coffee_mug,0.06605828553438187,n04074963,remote_control,0.06249222531914711,n02883205,bow_tie,0.041042134165763855,n03595614,jersey,0.028016915544867516
132,f1B2hShN.png,n09332890,lakeside,0.7562720775604248,n02980441,castle,0.04284176230430603,n03877845,palace,0.03951293230056763,n02859443,boathouse,0.018595188856124878,n02894605,breakwater,0.007051657885313034
133,f59DwMeQ.png,n09428293,seashore,0.8040124773979187,n09332890,lakeside,0.06534552574157715,n09421951,sandbar,0.023952554911375046,n04371774,swing,0.009221995249390602,n03899768,patio,0.005181348416954279
134,fDVGdljM.png,n04562935,water_tower,0.7727023959159851,n03126707,crane,0.07758642733097076,n02814860,beacon,0.04201767221093178,n04366367,suspension_bridge,0.009767741896212101,n04044716,radio_telescope,0.007343853823840618
135,fHkWwhPL.png,n06874185,traffic_light,0.4217853844165802,n03891332,parking_meter,0.12969696521759033,n04081281,restaurant,0.0609283372759819,n03032252,cinema,0.05856521800160408,n02747177,ashcan,0.029008159413933754
136,g31rhVzQ.png,n11939491,daisy,0.9367526769638062,n02206856,bee,0.0005723911453969777,n03991062,pot,0.0003446680784691125,n02190166,fly,0.000334966549417004,n01728572,thunder_snake,0.0003003952733706683
137,gx8Ivlr7.png,n03461385,grocery_store,0.2294078916311264,n04501370,turnstile,0.16650430858135223,n02871525,bookshop,0.06639868766069412,n04243546,slot,0.05878467857837677,n04081281,restaurant,0.05218048766255379
138,hZFzX6tN.png,n02797295,barrow,0.3569454252719879,n03942813,ping-pong_ball,0.26240047812461853,n04476259,tray,0.062413930892944336,n04560804,water_jug,0.025425033643841743,n03259280,Dutch_oven,0.022116603329777718
139,iB4bryDl.png,n03032252,cinema,0.7501858472824097,n02708093,analog_clock,0.04768027737736702,n02776631,bakery,0.028371503576636314,n02825657,bell_cote,0.009379683993756771,n02794156,barometer,0.004908394068479538
140,iR11xmm6.png,n09246464,cliff,0.806074321269989,n09468604,valley,0.11435618251562119,n03160309,dam,0.004601544700562954,n09193705,alp,0.0023075437638908625,n03042490,cliff_dwelling,0.0011887146392837167
141,imyyw77u.png,n03837869,obelisk,0.8960957527160645,n09332890,lakeside,0.005350298713892698,n03976657,pole,0.002988477237522602,n02814860,beacon,0.0017832848243415356,n03903868,pedestal,0.0011992817744612694
142,isiXY0j2.png,n04532670,viaduct,0.9010913372039795,n04311004,steel_arch_bridge,0.0007710165809839964,n04523525,vault,0.0004992620088160038,n04116512,rubber_eraser,0.00047745159827172756,n03781244,monastery,0.0004611726035363972
143,j1xXEzjl.png,n03942813,ping-pong_ball,0.7879762053489685,n02807133,bathing_cap,0.02222486026585102,n04258138,solar_dish,0.01500119362026453,n04356056,sunglasses,0.004111425019800663,n04355933,sunglass,0.003408977296203375
144,j7Xr6qTR.png,n02865351,bolo_tie,0.9156954288482666,n04317175,stethoscope,0.0038161124102771282,n03594734,jean,0.003424491500481963,n02769748,backpack,0.0026306917425245047,n04591157,Windsor_tie,0.002572400961071253
145,jNBwbjpf.png,n13037406,gyromitra,0.8223928213119507,n13040303,stinkhorn,0.01107852067798376,n04599235,wool,0.010070753283798695,n03991062,pot,0.005356453824788332,n03930313,picket_fence,0.0026669816579669714
146,jWHwn57h.png,n02892767,brassiere,0.13113093376159668,n03710637,maillot,0.10316912829875946,n03483316,hand_blower,0.07404278218746185,n02808304,bath_towel,0.055049777030944824,n03188531,diaper,0.047566451132297516
147,jWmtaMHD.png,n03461385,grocery_store,0.04068998992443085,n03594734,jean,0.03926276043057442,n04370456,sweatshirt,0.03833886981010437,n02871525,bookshop,0.037229716777801514,n03595614,jersey,0.0330025777220726
148,jYXigTxy.png,n03785016,moped,0.4210851788520813,n04482393,tricycle,0.3739873170852661,n03791053,motor_scooter,0.031281713396310806,n03599486,jinrikisha,0.010615715757012367,n02835271,bicycle-built-for-two,0.01058044284582138
149,jb2OPpkq.png,n04136333,sarong,0.26547813415527344,n03710721,maillot,0.2589954137802124,n03710637,maillot,0.06473882496356964,n02837789,bikini,0.032277364283800125,n04371774,swing,0.02258007414638996
150,jfvtHMHq.png,n03891251,park_bench,0.1468374878168106,n04532670,viaduct,0.04983730614185333,n03743016,megalith,0.048930756747722626,n04326547,stone_wall,0.04717981815338135,n09332890,lakeside,0.04517636448144913
151,jhoN0GAh.png,n01833805,hummingbird,0.18973134458065033,n11879895,rapeseed,0.18335071206092834,n02281406,sulphur_butterfly,0.14748424291610718,n11939491,daisy,0.0448576994240284,n02280649,cabbage_butterfly,0.04422181472182274
152,kPVkAyrY.png,n07716358,zucchini,0.8716267943382263,n07717556,butternut_squash,0.007729202974587679,n07718472,cucumber,0.006260881200432777,n12057211,yellow_lady's_slipper,0.004138461779803038,n07716906,spaghetti_squash,0.0037413749378174543
153,kqFfRw0s.png,n02672831,accordion,0.2339363843202591,n03032252,cinema,0.15954938530921936,n03661043,library,0.1474963277578354,n02791270,barbershop,0.12375723570585251,n03729826,matchstick,0.030645271763205528
154,kyQ2yLJO.png,n03404251,fur_coat,0.7419233322143555,n02963159,cardigan,0.03666171059012413,n04005630,prison,0.02719344012439251,n03594734,jean,0.01778099313378334,n04325704,stole,0.014243969693779945
155,lDGCNIdULi.png,n04350905,suit,0.7115192413330078,n10148035,groom,0.06068718433380127,n04591157,Windsor_tie,0.05432850867509842,n03680355,Loafer,0.008883347734808922,n02883205,bow_tie,0.0052460660226643085
156,lbJ9bk0k.png,n01882714,koala,0.7044298052787781,n02492660,howler_monkey,0.09494691342115402,n02486410,baboon,0.03304467350244522,n02493793,spider_monkey,0.011513551697134972,n02484975,guenon,0.006601605098694563
157,myOVtxk2.png,n03680355,Loafer,0.5245455503463745,n04350905,suit,0.27373504638671875,n04429376,throne,0.09854067116975784,n03594734,jean,0.006280365400016308,n02883205,bow_tie,0.004701118916273117
158,nI8qfDOzfs.png,n02127052,lynx,0.9106988310813904,n02123159,tiger_cat,0.0007112317252904177,n02124075,Egyptian_cat,0.0006933065596967936,n02125311,cougar,0.0005786859546788037,n02123045,tabby,0.0005421235109679401
159,nW0D1IyP.png,n09332890,lakeside,0.49851709604263306,n09421951,sandbar,0.2323521226644516,n09428293,seashore,0.09848504513502121,n09399592,promontory,0.024634437635540962,n04273569,speedboat,0.017606480047106743
160,nv0a6iSz.png,n02018795,bustard,0.30320876836776733,n02422699,impala,0.06071396917104721,n02397096,warthog,0.04194919019937515,n02114855,coyote,0.03941992670297623,n02002556,white_stork,0.030291715636849403
161,nvlANjdbd6.png,n04456115,torch,0.9580985903739929,n04371774,swing,0.0006085641216486692,n01943899,conch,0.000551474338863045,n03347037,fire_screen,0.0004896497121080756,n03776460,mobile_home,0.00029533726046793163
162,nwsa6vQR.png,n09472597,volcano,0.937234103679657,n09399592,promontory,0.0006995383300818503,n09193705,alp,0.0005502108251675963,n09468604,valley,0.0005097004468552768,n03792972,mountain_tent,0.0005086527671664953
163,oMQIIlkmQs.png,n03000134,chainlink_fence,0.9248008728027344,n04604644,worm_fence,0.008201595395803452,n03075370,combination_lock,0.00121221540030092,n03874599,padlock,0.0010228350292891264,n02786058,Band_Aid,0.0005718493484891951
164,oMvb4N1U.png,n02814860,beacon,0.15111936628818512,n09332890,lakeside,0.10619082301855087,n09428293,seashore,0.08899082988500595,n04592741,wing,0.05828123912215233,n03240683,drilling_platform,0.056816790252923965
165,oSFm1qls.png,n03126707,crane,0.668362557888031,n02825657,bell_cote,0.04404599219560623,n03933933,pier,0.035842690616846085,n03532672,hook,0.024852046743035316,n03240683,drilling_platform,0.0174300167709589
166,p1YUESDg.png,n03891251,park_bench,0.30429646372795105,n03792972,mountain_tent,0.14058519899845123,n03792782,mountain_bike,0.07601305097341537,n04613696,yurt,0.026466794312000275,n03498962,hatchet,0.014761407859623432
167,p5UHDR4B.png,n03594734,jean,0.3091040253639221,n02992529,cellular_telephone,0.1993163526058197,n03770439,miniskirt,0.09245388954877853,n03595614,jersey,0.08412893861532211,n02786058,Band_Aid,0.028123756870627403
168,p5atvZRX.png,n06874185,traffic_light,0.2779243588447571,n02930766,cab,0.2591063678264618,n03782006,monitor,0.07242356985807419,n04335435,streetcar,0.04147028550505638,n04366367,suspension_bridge,0.03271672874689102
169,p7AcQyu4.png,n02793495,barn,0.8980512022972107,n03028079,church,0.01640319637954235,n03930313,picket_fence,0.003756797406822443,n04604644,worm_fence,0.0017729842802509665,n02859443,boathouse,0.0015847402391955256
170,phLN04FA.png,n03126707,crane,0.18918538093566895,n06794110,street_sign,0.08244692534208298,n06874185,traffic_light,0.07037772238254547,n03991062,pot,0.04830087348818779,n04562935,water_tower,0.041428010910749435
171,png94Aoo.png,n09332890,lakeside,0.20725829899311066,n03240683,drilling_platform,0.15346361696720123,n09399592,promontory,0.10656605660915375,n02894605,breakwater,0.06205853447318077,n09246464,cliff,0.05623091757297516
172,pqpowjWytV.png,n03743016,megalith,0.9222872257232666,n03930313,picket_fence,0.0010755967814475298,n02066245,grey_whale,0.0010079379426315427,n03837869,obelisk,0.0007986161508597434,n03028079,church,0.0007929836865514517
173,r8va3t5s.png,n06794110,street_sign,0.2881726026535034,n06874185,traffic_light,0.18441110849380493,n02930766,cab,0.09475557506084442,n03032252,cinema,0.06481781601905823,n04243546,slot,0.021006330847740173
174,rTZ2kCFZ.png,n02110185,Siberian_husky,0.34517404437065125,n02100735,English_setter,0.08621791005134583,n02109961,Eskimo_dog,0.08151096850633621,n02100877,Irish_setter,0.055521249771118164,n02102040,English_springer,0.04398415610194206
175,rsfnjiLK.png,n02977058,cash_machine,0.9700835347175598,n04525305,vending_machine,0.0007913566660135984,n04501370,turnstile,0.0006013077218085527,n03032252,cinema,0.000539972388651222,n03902125,pay-phone,0.0003424395399633795
176,sIRg3bxV.png,n03933933,pier,0.6767823100090027,n04366367,suspension_bridge,0.2269842028617859,n04532670,viaduct,0.004049546550959349,n04311004,steel_arch_bridge,0.0028314448427408934,n06874185,traffic_light,0.0025839919690042734
177,sfk3xiQF.png,n04370456,sweatshirt,0.9656550884246826,n02869837,bonnet,0.0025405166670680046,n03595614,jersey,0.0018494623946025968,n02963159,cardigan,0.0016783152241259813,n03775071,mitten,0.0010271337814629078
178,st8rpLhL.png,n02992529,cellular_telephone,0.6360765695571899,n03759954,microphone,0.09392877668142319,n03676483,lipstick,0.0878850594162941,n03494278,harmonica,0.0462537556886673,n04074963,remote_control,0.015254674479365349
179,syEnsfOi.png,n02788148,bannister,0.9016542434692383,n02894605,breakwater,0.022771205753087997,n03933933,pier,0.00782044604420662,n09332890,lakeside,0.004205263219773769,n03160309,dam,0.00218013534322381
180,t4bWTXvcYK.png,n02174001,rhinoceros_beetle,0.24239030480384827,n02172182,dung_beetle,0.07476428151130676,n04153751,screw,0.04320153221487999,n03692522,loupe,0.038199443370103836,n04356056,sunglasses,0.03318864852190018
181,tOdxgRa3.png,n11879895,rapeseed,0.18504957854747772,n09332890,lakeside,0.11365314573049545,n04370456,sweatshirt,0.04638532176613808,n03733281,maze,0.04512479156255722,n03594734,jean,0.03162235766649246
182,trqsuJYz.png,n09332890,lakeside,0.3085705637931824,n03837869,obelisk,0.10713060945272446,n02782093,balloon,0.0907023623585701,n09428293,seashore,0.07597758620977402,n03355925,flagpole,0.0648907721042633
183,u7ncOHkN.png,n03991062,pot,0.3586832284927368,n11879895,rapeseed,0.2964960038661957,n03930313,picket_fence,0.08084782212972641,n03457902,greenhouse,0.06334559619426727,n11939491,daisy,0.032912518829107285
184,uWqIuxIe.png,n04417672,thatch,0.89046710729599,n02859443,boathouse,0.0007896149763837457,n02802426,basketball,0.0004390281974337995,n04613696,yurt,0.0004175069625489414,n03868242,oxcart,0.0003931281971745193
185,ujrogeR3.png,n03494278,harmonica,0.20058906078338623,n09472597,volcano,0.11537551134824753,n03404251,fur_coat,0.069803886115551,n04479046,trench_coat,0.04043913260102272,n02992529,cellular_telephone,0.038506798446178436
186,ukDHdzTk.png,n03000134,chainlink_fence,0.760109007358551,n04366367,suspension_bridge,0.1331672966480255,n04604644,worm_fence,0.0032275773119181395,n04204347,shopping_cart,0.0015632869908586144,n03874599,padlock,0.0015283300308510661
187,uul3ykO7.png,n09193705,alp,0.6964269876480103,n09468604,valley,0.0844985842704773,n03792972,mountain_tent,0.03348790854215622,n04228054,ski,0.01447219867259264,n04252077,snowmobile,0.0055729723535478115
188,uzUpltzR.png,n03976657,pole,0.17668601870536804,n04467665,trailer_truck,0.16725090146064758,n06874185,traffic_light,0.06540859490633011,n04604644,worm_fence,0.04625323414802551,n03710193,mailbox,0.03005434200167656
189,uzq8JHcv.png,n03676483,lipstick,0.9328455328941345,n04479046,trench_coat,0.0186777301132679,n04350905,suit,0.008551030419766903,n04584207,wig,0.0030310817528516054,n03314780,face_powder,0.001330836210399866
190,v8BUbM0qzh.png,n03594734,jean,0.480571985244751,n02906734,broom,0.04429466277360916,n02894605,breakwater,0.025182416662573814,n04136333,sarong,0.02430775947868824,n03933933,pier,0.021548310294747353
191,vdTpgLvv.png,n02093256,Staffordshire_bullterrier,0.6491895318031311,n02093428,American_Staffordshire_terrier,0.19570380449295044,n02099712,Labrador_retriever,0.055178236216306686,n04409515,tennis_ball,0.009779559448361397,n02105412,kelpie,0.007981379516422749
192,vi109UTc.png,n02980441,castle,0.7903869152069092,n04366367,suspension_bridge,0.02069845236837864,n09332890,lakeside,0.007210135459899902,n03743016,megalith,0.006009377539157867,n03028079,church,0.005602015648037195
193,vwj2tucD.png,n02281406,sulphur_butterfly,0.4606713652610779,n01833805,hummingbird,0.32273539900779724,n02206856,bee,0.06267986446619034,n11939491,daisy,0.04385506361722946,n02280649,cabbage_butterfly,0.020400481298565865
194,w76UyAAA.png,n04486054,triumphal_arch,0.6074782013893127,n03877845,palace,0.30898618698120117,n03788195,mosque,0.007971085608005524,n03781244,monastery,0.007646351121366024,n03837869,obelisk,0.00474459258839488
195,wOo8ErAp.png,n12267677,acorn,0.8640610575675964,n03000134,chainlink_fence,0.014047978445887566,n12768682,buckeye,0.0030480758287012577,n02169497,leaf_beetle,0.002746281446889043,n07753113,fig,0.002290179021656513
196,waIStcBU.png,n03697007,lumbermill,0.5063665509223938,n04366367,suspension_bridge,0.20177409052848816,n04532670,viaduct,0.03067087009549141,n03160309,dam,0.02168215624988079,n03495258,harp,0.015559272840619087
197,wjEH5Wse.png,n09332890,lakeside,0.9293296337127686,n02859443,boathouse,0.005327997263520956,n09468604,valley,0.0033940142020583153,n09193705,alp,0.0031938226893544197,n02894605,breakwater,0.002973992144688964
198,xadCi5HBxc.png,n03594734,jean,0.6224027276039124,n04259630,sombrero,0.10528739541769028,n03124170,cowboy_hat,0.07601466029882431,n04370456,sweatshirt,0.01518888957798481,n03770439,miniskirt,0.011239076033234596
199,xbCT8GYB.png,n04120489,running_shoe,0.36827749013900757,n09246464,cliff,0.3268352448940277,n04133789,sandal,0.022890137508511543,n03141823,crutch,0.016901759430766106,n03594734,jean,0.008350394666194916
